seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr3	141595633	141595642	10	*	X0353	483	141595470	141645382	49913	+	0	inside	162	ATP1B3
chr3	142683068	142683077	10	*	X0354	344838	142680074	142682178	2105	-	889	upstream	889	PAQR9
chr3	142683081	142683086	6	*	X0355	344838	142680074	142682178	2105	-	902	upstream	902	PAQR9
chr3	143690817	143690830	14	*	X0356	205428	143690640	143711210	20571	+	0	inside	176	DIPK2A
chr3	149688975	149688996	22	*	X0357	5217	149682691	149688741	6051	-	233	upstream	233	PFN2
chr3	149688975	149688996	22	*	X0357	646903	149689066	149691029	1964	+	69	upstream	69	LOC646903
chr3	170075179	170075188	10	*	X0359	6498	170075473	170114637	39165	+	284	upstream	284	SKIL
chr3	170075239	170075247	9	*	X0360	6498	170075473	170114637	39165	+	225	upstream	225	SKIL
chr3	179040740	179040748	9	*	X0363	51193	179040819	179053320	12502	+	70	upstream	70	ZNF639
chr3	184017030	184017031	2	*	X0364	5708	184017022	184026840	9819	+	0	inside	7	PSMD2
chr3	184529937	184529948	12	*	X0365	23355	184529931	184770402	240472	+	0	inside	5	VPS8
chr3	184870922	184870931	10	*	X0366	285382	184795838	184870802	74965	-	119	upstream	119	C3orf70
chr3	185826783	185826783	1	*	X0367	2119	185764106	185826901	62796	-	0	inside	117	ETV5
chr3	193852821	193852835	15	*	X0368	3280	193853931	193856401	2471	+	1095	upstream	1095	HES1
chr3	193852842	193852862	21	*	X0369	3280	193853931	193856401	2471	+	1068	upstream	1068	HES1
chr3	194304695	194304706	12	*	X0371	100507297	194304997	194311561	6565	+	290	upstream	290	TMEM44-AS1
chr3	196439271	196439279	9	*	X0372	54965	196439245	196462876	23632	+	0	inside	25	PIGX
chr3	196439271	196439279	9	*	X0372	84984	196433148	196439123	5976	-	147	upstream	147	CEP19
chr3	197476737	197476747	11	*	X0373	9711	197398259	197476568	78310	-	168	upstream	168	RUBCN
chr3	197476767	197476775	9	*	X0374	9711	197398259	197476568	78310	-	198	upstream	198	RUBCN
chr4	1242489	1242499	11	*	X0375	92070	1243228	1246795	3568	+	728	upstream	728	CTBP1-DT
chr4	1858229	1858237	9	*	X0376	3954	1813206	1857974	44769	-	254	upstream	254	LETM1
chr4	6675658	6675669	12	*	X0379	93622	6675821	6677774	1954	+	151	upstream	151	LOC93622
chr4	6675672	6675687	16	*	X0380	93622	6675821	6677774	1954	+	133	upstream	133	LOC93622
chr4	6711687	6711697	11	*	X0381	114932	6709429	6711606	2178	-	80	upstream	80	MRFAP1L1
chr4	6711712	6711722	11	*	X0382	114932	6709429	6711606	2178	-	105	upstream	105	MRFAP1L1
chr4	6717853	6717872	20	*	X0383	55330	6717842	6719387	1546	+	0	inside	10	BLOC1S4
chr4	10459062	10459072	11	*	X0384	85460	10441504	10459032	17529	-	29	upstream	29	ZNF518B
chr4	15003802	15003811	10	*	X0385	132864	15004298	15071777	67480	+	486	upstream	486	CPEB2
chr4	15003802	15003811	10	*	X0385	441009	14911585	15003669	92085	-	132	upstream	132	CPEB2-DT
chr4	15657022	15657030	9	*	X0386	26234	15606007	15657035	51029	-	0	inside	4	FBXL5
chr4	24474387	24474425	39	*	X0387	10891	23793644	24474394	680751	-	0	overlapStart	0	PPARGC1A
chr4	24474427	24474438	12	*	X0388	10891	23793644	24474394	680751	-	32	upstream	32	PPARGC1A
chr4	24474522	24474533	12	*	X0389	10891	23793644	24474394	680751	-	127	upstream	127	PPARGC1A
chr4	24474538	24474566	29	*	X0390	10891	23793644	24474394	680751	-	143	upstream	143	PPARGC1A
chr4	24474568	24474584	17	*	X0391	10891	23793644	24474394	680751	-	173	upstream	173	PPARGC1A
chr4	24474587	24474598	12	*	X0392	10891	23793644	24474394	680751	-	192	upstream	192	PPARGC1A
chr4	24586188	24586201	14	*	X0393	1665	24529088	24586184	57097	-	3	upstream	3	DHX15
chr4	24586210	24586223	14	*	X0394	1665	24529088	24586184	57097	-	25	upstream	25	DHX15
chr4	24586226	24586235	10	*	X0395	1665	24529088	24586184	57097	-	41	upstream	41	DHX15
chr4	24586243	24586254	12	*	X0396	1665	24529088	24586184	57097	-	58	upstream	58	DHX15
chr4	39979352	39979359	8	*	X0397	23244	39824483	39979576	155094	-	0	inside	216	PDS5A
chr4	39979490	39979499	10	*	X0398	23244	39824483	39979576	155094	-	0	inside	76	PDS5A
chr4	44680670	44680680	11	*	X0399	60558	44680433	44702697	22265	+	0	inside	236	GUF1
chr4	54930853	54930859	7	*	X0400	26511	54875958	54930815	54858	-	37	upstream	37	CHIC2
chr4	57303224	57303251	28	*	X0401	5471	57259529	57301802	42274	-	1421	upstream	1421	PPAT
chr4	57303342	57303354	13	*	X0402	5471	57259529	57301802	42274	-	1539	upstream	1539	PPAT
chr4	57303424	57303440	17	*	X0403	5471	57259529	57301802	42274	-	1621	upstream	1621	PPAT
chr4	57773967	57773975	9	*	X0404	5978	57774042	57832976	58935	+	66	upstream	66	REST
chr4	71859225	71859233	9	*	X0405	1633	71859265	71896629	37365	+	31	upstream	31	DCK
chr4	71859271	71859280	10	*	X0406	1633	71859265	71896629	37365	+	0	inside	5	DCK
chr4	71859484	71859492	9	*	X0407	1633	71859265	71896629	37365	+	0	inside	218	DCK
chr4	73935441	73935451	11	*	X0409	285521	73920416	73935472	15057	-	0	inside	20	COX18
chr4	74124812	74124820	9	*	X0410	26057	73940502	74124502	184001	-	309	upstream	309	ANKRD17
chr4	77134832	77134840	9	*	X0411	100129583	77135193	77204936	69744	+	352	upstream	352	FAM47E
chr4	77134832	77134840	9	*	X0411	950	77079892	77135052	55161	-	0	inside	211	SCARB2
chr4	78740516	78740525	10	*	X0413	246175	78634541	78740544	106004	-	0	inside	18	CNOT6L
chr4	78740528	78740546	19	*	X0414	246175	78634541	78740544	106004	-	0	overlapStart	0	CNOT6L
chr4	83822136	83822144	9	*	X0415	100499177	83814605	83822069	7465	-	66	upstream	66	THAP9-AS1
chr4	83822136	83822144	9	*	X0415	22872	83739814	83822069	82256	-	66	upstream	66	SEC31A
chr4	83822136	83822144	9	*	X0415	79725	83821837	83841438	19602	+	0	inside	298	THAP9
chr4	89444798	89444806	9	*	X0417	100996939	89442129	89444952	2824	-	0	inside	145	PYURF
chr4	90032668	90032678	11	*	X0420	10144	89647105	90032549	385445	-	118	upstream	118	FAM13A
chr4	90032668	90032678	11	*	X0420	166815	90033968	90036052	2085	+	1289	upstream	1289	TIGD2
chr4	99579896	99579904	9	*	X0421	10098	99391518	99579812	188295	-	83	upstream	83	TSPAN5
chr4	106395229	106395237	9	*	X0425	27068	106290234	106395227	104994	-	1	upstream	1	PPA2
chr4	110354756	110354764	9	*	X0426	100533182	110351119	110354973	3855	-	0	inside	208	SEC24B-AS1
chr4	110354756	110354764	9	*	X0426	10427	110354971	110461615	106645	+	206	upstream	206	SEC24B
chr4	113206994	113207002	9	*	X0429	92610	113196782	113207059	10278	-	0	inside	56	TIFA
chr4	113558549	113558559	11	*	X0430	55345	113460489	113558151	97663	-	397	upstream	397	ZGRF1
chr4	126236211	126236232	22	*	X0431	79633	126237567	126414087	176521	+	1334	upstream	1334	FAT4
chr4	126236235	126236249	15	*	X0432	79633	126237567	126414087	176521	+	1317	upstream	1317	FAT4
chr4	129730909	129730919	11	*	X0435	79960	129730779	129796379	65601	+	0	inside	129	JADE1
chr4	129731075	129731084	10	*	X0436	79960	129730779	129796379	65601	+	0	inside	295	JADE1
chr4	141075645	141075653	9	*	X0438	55534	140637546	141075233	437688	-	411	upstream	411	MAML3
chr4	144257915	144257933	19	*	X0439	2549	144257983	144395718	137736	+	49	upstream	49	GAB1
chr4	151936891	151936904	14	*	X0440	987	151185811	151936649	750839	-	241	upstream	241	LRBA
chr4	155471586	155471597	12	*	X0443	5356	155456149	155471585	15437	-	0	upstream	0	PLRG1
chr4	160025707	160025723	17	*	X0444	152940	159814684	160024105	209422	-	1601	upstream	1601	C4orf45
chr4	170192152	170192167	16	*	X0445	57630	170015407	170192249	176843	-	0	inside	81	SH3RF1
chr4	174291016	174291032	17	*	X0446	8819	174292093	174298683	6591	+	1060	upstream	1060	SAP30
chr4	174291034	174291046	13	*	X0447	8819	174292093	174298683	6591	+	1046	upstream	1046	SAP30
chr4	174291099	174291109	11	*	X0448	8819	174292093	174298683	6591	+	983	upstream	983	SAP30
chr4	177241127	177241135	9	*	X0453	60559	177241090	177253396	12307	+	0	inside	36	SPCS3
chr4	177241190	177241199	10	*	X0454	60559	177241090	177253396	12307	+	0	inside	99	SPCS3
chr4	185655295	185655310	16	*	X0457	79682	185615219	185655286	40068	-	8	upstream	8	CENPU
chr4	186125316	186125324	9	*	X0458	57587	186080819	186125182	44364	-	133	upstream	133	CFAP97
chr4	186317530	186317538	9	*	X0459	353322	186317840	186321782	3943	+	301	upstream	301	ANKRD37
chr4	186317697	186317708	12	*	X0460	353322	186317840	186321782	3943	+	131	upstream	131	ANKRD37
chr5	1294931	1294939	9	*	X0461	7015	1253287	1295162	41876	-	0	inside	222	TERT
chr5	1295134	1295142	9	*	X0462	7015	1253287	1295162	41876	-	0	inside	19	TERT
chr5	1345268	1345271	4	*	X0463	81037	1318000	1345002	27003	-	265	upstream	265	CLPTM1L
chr5	1345284	1345293	10	*	X0464	81037	1318000	1345002	27003	-	281	upstream	281	CLPTM1L
chr5	6633106	6633114	9	*	X0465	6715	6633500	6669675	36176	+	385	upstream	385	SRD5A1
chr5	6713431	6713442	12	*	X0466	11044	6714718	6757161	42444	+	1275	upstream	1275	TENT4A
chr5	10250351	10250361	11	*	X0467	134145	10225620	10250021	24402	-	329	upstream	329	ATPSCKMT
chr5	10250351	10250361	11	*	X0467	22948	10250282	10266501	16220	+	0	inside	68	CCT5
chr5	10441954	10441968	15	*	X0468	100505845	10440847	10441963	1117	-	0	overlapStart	0	ROPN1L-AS1
chr5	10441954	10441968	15	*	X0468	83853	10441974	10465138	23165	+	5	upstream	5	ROPN1L
chr5	10761293	10761304	12	*	X0469	1611	10679342	10761387	82046	-	0	inside	82	DAP
chr5	36152205	36152213	9	*	X0471	6502	36152145	36184142	31998	+	0	inside	59	SKP2
chr5	36152205	36152213	9	*	X0471	92255	36103414	36152015	48602	-	189	upstream	189	LMBRD2
chr5	39075388	39075454	67	*	X0473	253260	38938022	39074501	136480	-	886	upstream	886	RICTOR
chr5	43121047	43121057	11	*	X0474	7690	43120985	43192123	71139	+	0	inside	61	ZNF131
chr5	52405519	52405528	10	*	X0476	257396	52405687	52410952	5266	+	158	upstream	158	LOC257396
chr5	52405519	52405528	10	*	X0476	4338	52393895	52405598	11704	-	0	inside	69	MOCS2
chr5	60626875	60626883	9	*	X0477	57688	60628100	60841999	213900	+	1216	upstream	1216	ZSWIM6
chr5	61602088	61602096	9	*	X0478	3796	61601989	61683011	81023	+	0	inside	98	KIF2A
chr5	67511803	67511811	9	*	X0479	5295	67511584	67597649	86066	+	0	inside	218	PIK3R1
chr5	67511834	67511842	9	*	X0480	5295	67511584	67597649	86066	+	0	inside	249	PIK3R1
chr5	68389905	68389915	11	*	X0481	64924	68389776	68426899	37124	+	0	inside	128	SLC30A5
chr5	68628613	68628624	12	*	X0482	202243	68576519	68628620	52102	-	0	overlapStart	0	CCDC125
chr5	70883110	70883113	4	*	X0483	64087	70883115	70954530	71416	+	1	upstream	1	MCCC2
chr5	72794183	72794193	11	*	X0485	689	72794250	72801448	7199	+	56	upstream	56	BTF3
chr5	72794293	72794304	12	*	X0486	689	72794250	72801448	7199	+	0	inside	42	BTF3
chr5	74532824	74532838	15	*	X0487	256006	74364122	74532703	168582	-	120	upstream	120	ANKRD31
chr5	78531874	78531882	9	*	X0488	133746	78531925	78623038	91114	+	42	upstream	42	JMY
chr5	87564673	87564683	11	*	X0490	100505894	87564699	87732491	167793	+	15	upstream	15	TMEM161B-AS1
chr5	87564673	87564683	11	*	X0490	153396	87491023	87564665	73643	-	7	upstream	7	TMEM161B
chr5	119799902	119799913	12	*	X0496	51334	119800019	120022964	222946	+	105	upstream	105	PRR16
chr5	121297395	121297426	32	*	X0497	153443	121297656	121364295	66640	+	229	upstream	229	SRFBP1
chr5	121297439	121297442	4	*	X0498	153443	121297656	121364295	66640	+	213	upstream	213	SRFBP1
chr5	134181615	134181628	14	*	X0502	134553	134181370	134195425	14056	+	0	inside	244	C5orf24
chr5	135468560	135468569	10	*	X0503	4090	135468536	135518422	49887	+	0	inside	23	SMAD5
chr5	137090062	137090072	11	*	X0504	10949	137087073	137090039	2967	-	22	upstream	22	HNRNPA0
chr5	137911580	137911590	11	*	X0505	3313	137890571	137911318	20748	-	261	upstream	261	HSPA9
chr5	138677396	138677414	19	*	X0507	51247	138677519	138705409	27891	+	104	upstream	104	PAIP2
chr5	139487691	139487701	11	*	X0508	100505636	139482507	139487597	5091	-	93	upstream	93	MALINC1
chr5	141016942	141016952	11	*	X0509	8841	141000443	141016423	15981	-	518	upstream	518	HDAC3
chr5	148725068	148725078	11	*	X0510	134266	148724977	148734146	9170	+	0	inside	90	GRPEL2
chr5	151151506	151151519	14	*	X0513	100652758	151149354	151151069	1716	-	436	upstream	436	LOC100652758
chr5	151151506	151151519	14	*	X0513	10146	151151476	151184915	33440	+	0	inside	29	G3BP1
chr5	154238051	154238063	13	*	X0516	9337	154237809	154256352	18544	+	0	inside	241	CNOT8
chr5	162886939	162886947	9	*	X0517	134492	162880586	162887143	6558	-	0	inside	195	NUDCD2
chr5	162886939	162886947	9	*	X0517	3161	162887517	162918953	31437	+	569	upstream	569	HMMR
chr5	162887100	162887109	10	*	X0518	134492	162880586	162887143	6558	-	0	inside	33	NUDCD2
chr5	162887100	162887109	10	*	X0518	3161	162887517	162918953	31437	+	407	upstream	407	HMMR
chr5	170814604	170814617	14	*	X0519	100500831	170813660	170813764	105	-	839	upstream	839	MIR3912
chr5	170814604	170814617	14	*	X0519	4869	170814708	170837888	23181	+	90	upstream	90	NPM1
chr5	170814776	170814785	10	*	X0520	100500831	170813660	170813764	105	-	1011	upstream	1011	MIR3912
chr5	170814776	170814785	10	*	X0520	4869	170814708	170837888	23181	+	0	inside	67	NPM1
chr5	172198173	172198181	9	*	X0521	1843	172195093	172198203	3111	-	0	inside	21	DUSP1
chr5	176433741	176433749	9	*	X0523	51720	176332006	176433795	101790	-	0	inside	45	UIMC1
chr5	176873421	176873428	8	*	X0524	80758	176873796	176883287	9492	+	367	upstream	367	PRR7
chr5	176873485	176873494	10	*	X0525	80758	176873796	176883287	9492	+	301	upstream	301	PRR7
chr5	176873751	176873764	14	*	X0526	80758	176873796	176883287	9492	+	31	upstream	31	PRR7
chr5	176873794	176873803	10	*	X0527	80758	176873796	176883287	9492	+	0	overlapStart	0	PRR7
chr5	176943891	176943899	9	*	X0531	51428	176938578	176943967	5390	-	0	inside	67	DDX41
chr5	179285827	179285835	9	*	X0534	51149	179263634	179285840	22207	-	0	inside	4	MRNIP
chr5	179285866	179285875	10	*	X0535	51149	179263634	179285840	22207	-	25	upstream	25	MRNIP
chr6	7590439	7590447	9	*	X0538	154007	7590432	7612200	21769	+	0	inside	6	SNRNP48
chr6	10747971	10747980	10	*	X0539	221711	10747995	10974541	226547	+	14	upstream	14	SYCP2L
chr6	10747971	10747980	10	*	X0539	81853	10747995	10852986	104992	+	14	upstream	14	TMEM14B
chr6	10748029	10748038	10	*	X0540	221711	10747995	10974541	226547	+	0	inside	33	SYCP2L
chr6	10748029	10748038	10	*	X0540	81853	10747995	10852986	104992	+	0	inside	33	TMEM14B
chr6	16238802	16238810	9	*	X0541	2766	16238811	16295780	56970	+	0	upstream	0	GMPR
chr6	17707047	17707055	9	*	X0545	9972	17615266	17707065	91800	-	0	inside	9	NUP153
chr6	24495175	24495186	12	*	X0549	7915	24495197	24537435	42239	+	10	upstream	10	ALDH5A1
chr6	24646071	24646090	20	*	X0550	9856	24544332	24646383	102052	-	0	inside	292	KIAA0319
chr6	24646453	24646475	23	*	X0551	9856	24544332	24646383	102052	-	69	upstream	69	KIAA0319
chr6	26538188	26538199	12	*	X0555	10473	26538572	26547164	8593	+	372	upstream	372	HMGN4
chr6	28317863	28317880	18	*	X0560	80317	28317691	28336954	19264	+	0	inside	171	ZKSCAN3
chr6	34393989	34393998	10	*	X0572	100529239	34254973	34393902	138930	-	86	upstream	86	RPS10-NUDT3
chr6	34393989	34393998	10	*	X0572	6204	34385231	34393902	8672	-	86	upstream	86	RPS10
chr6	36807877	36807914	38	*	X0575	57699	36708555	36807220	98666	-	656	upstream	656	CPNE5
chr6	38607741	38607750	10	*	X0576	114781	38136227	38607924	471698	-	0	inside	173	BTBD9
chr6	42419583	42419593	11	*	X0577	55809	42192669	42419865	227197	-	0	inside	271	TRERF1
chr6	43149882	43149891	10	*	X0579	23113	43149922	43192325	42404	+	30	upstream	30	CUL9
chr6	43484804	43484813	10	*	X0580	25844	43479565	43484728	5164	-	75	upstream	75	YIPF3
chr6	43484804	43484813	10	*	X0580	9533	43484777	43497114	12338	+	0	inside	26	POLR1C
chr6	44095202	44095212	11	*	X0584	55362	44095376	44123256	27881	+	163	upstream	163	TMEM63B
chr6	44095202	44095212	11	*	X0584	64928	44081373	44095191	13819	-	10	upstream	10	MRPL14
chr6	52285034	52285043	10	*	X0585	114327	52284994	52387892	102899	+	0	inside	39	EFHC1
chr6	69345134	69345142	9	*	X0589	577	69345632	70099403	753772	+	489	upstream	489	ADGRB3
chr6	69345148	69345157	10	*	X0590	577	69345632	70099403	753772	+	474	upstream	474	ADGRB3
chr6	69345186	69345194	9	*	X0591	577	69345632	70099403	753772	+	437	upstream	437	ADGRB3
chr6	79788458	79788467	10	*	X0595	55023	79644136	79788011	143876	-	446	upstream	446	PHIP
chr6	86303614	86303624	11	*	X0596	57231	86215215	86303629	88415	-	0	inside	4	SNX14
chr6	90122052	90122062	11	*	X0599	58528	90074335	90121995	47661	-	56	upstream	56	RRAGD
chr6	90122114	90122136	23	*	X0600	58528	90074335	90121995	47661	-	118	upstream	118	RRAGD
chr6	97372657	97372675	19	*	X0602	114792	97372496	97588630	216135	+	0	inside	160	KLHL32
chr6	97372678	97372712	35	*	X0603	114792	97372496	97588630	216135	+	0	inside	181	KLHL32
chr6	97372717	97372725	9	*	X0604	114792	97372496	97588630	216135	+	0	inside	220	KLHL32
chr6	99841936	99841945	10	*	X0605	51805	99817348	99842082	24735	-	0	inside	136	COQ3
chr6	99963543	99963544	2	*	X0607	85015	99880184	99963308	83125	-	234	upstream	234	USP45
chr6	101329295	101329306	12	*	X0608	10973	100956608	101329224	372617	-	70	upstream	70	ASCC3
chr6	106773388	106773398	11	*	X0610	9474	106632352	106773695	141344	-	0	inside	296	ATG5
chr6	108880871	108880882	12	*	X0611	2309	108881026	109005971	124946	+	143	upstream	143	FOXO3
chr6	108880885	108880896	12	*	X0612	2309	108881026	109005971	124946	+	129	upstream	129	FOXO3
chr6	111803870	111803887	18	*	X0614	643749	111804675	111923497	118823	+	787	upstream	787	TRAF3IP2-AS1
chr6	117002108	117002116	9	*	X0615	3841	117002367	117063030	60664	+	250	upstream	250	KPNA5
chr6	117923538	117923546	9	*	X0617	57120	117639351	117923705	284355	-	0	inside	158	GOPC
chr6	125283046	125283065	20	*	X0619	154214	125283862	125404661	120800	+	796	upstream	796	RNF217
chr6	125283073	125283084	12	*	X0620	154214	125283862	125404661	120800	+	777	upstream	777	RNF217
chr6	125474976	125474984	9	*	X0621	7164	125474879	125584644	109766	+	0	inside	96	TPD52L1
chr6	135818800	135818809	10	*	X0627	100131814	135818939	136037193	218255	+	129	upstream	129	LINC00271
chr6	135818800	135818809	10	*	X0627	54806	135605110	135818903	213794	-	0	inside	93	AHI1
chr6	144164502	144164510	9	*	X0634	84946	144164508	144184943	20436	+	0	overlapStart	0	LTV1
chr6	149887342	149887352	11	*	X0635	116254	149887528	149912067	24540	+	175	upstream	175	GINM1
chr7	766231	766240	10	*	X0639	54919	766338	826116	59779	+	97	upstream	97	DNAAF5
chr7	2281769	2281777	9	*	X0640	29960	2273926	2281833	7908	-	0	inside	55	MRM2
chr7	2281769	2281777	9	*	X0640	4521	2281857	2290780	8924	+	79	upstream	79	NUDT1
chr7	2394454	2394462	9	*	X0641	8662	2394474	2420377	25904	+	11	upstream	11	EIF3B
chr7	5085458	5085467	10	*	X0642	57786	5085452	5109119	23668	+	0	inside	5	RBAK
chr7	5466872	5466872	1	*	X0643	84629	5346423	5465045	118623	-	1826	upstream	1826	TNRC18
chr7	6049156	6049167	12	*	X0649	5395	6012870	6048737	35868	-	418	upstream	418	PMS2
chr7	6049156	6049167	12	*	X0649	7965	6048882	6063465	14584	+	0	inside	273	AIMP2
chr7	6098840	6098848	9	*	X0650	27102	6061878	6098860	36983	-	0	inside	11	EIF2AK1
chr7	12250808	12250817	10	*	X0652	54664	12250848	12276890	26043	+	30	upstream	30	TMEM106B
chr7	17980339	17980347	9	*	X0654	23161	17830385	17980131	149747	-	207	upstream	207	SNX13
chr7	24612973	24612981	9	*	X0656	51678	24613085	24727498	114414	+	103	upstream	103	MPP6
chr7	29724757	29724769	13	*	X0659	442524	29724770	29749688	24919	+	0	upstream	0	DPY19L2P3
chr7	30634433	30634441	9	*	X0664	2617	30634181	30673648	39468	+	0	inside	251	GARS1
chr7	30634433	30634441	9	*	X0664	401320	30555926	30634419	78494	-	13	upstream	13	GARS1-DT
chr7	33102271	33102271	1	*	X0666	51251	33053725	33102409	48685	-	0	inside	137	NT5C3A
chr7	36429754	36429775	22	*	X0667	23366	36363759	36429734	65976	-	19	upstream	19	KIAA0895
chr7	39605908	39605918	11	*	X0670	57002	39606003	39612480	6478	+	84	upstream	84	YAE1
chr7	43966016	43966024	9	*	X0672	51619	43966035	43995735	29701	+	10	upstream	10	UBE2D4
chr7	43966016	43966024	9	*	X0672	55665	43915501	43965996	50496	-	19	upstream	19	URGCP
chr7	44530226	44530234	9	*	X0673	23386	44421965	44530385	108421	-	0	inside	150	NUDCD3
chr7	45151068	45151076	9	*	X0675	9238	45139699	45151346	11648	-	0	inside	269	TBRG4
chr7	50518090	50518101	12	*	X0676	63979	50511832	50518088	6257	-	1	upstream	1	FIGNL1
chr7	50518112	50518128	17	*	X0677	63979	50511832	50518088	6257	-	23	upstream	23	FIGNL1
chr7	66385851	66385866	16	*	X0679	55069	66386203	66423538	37336	+	336	upstream	336	TMEM248
chr7	66385911	66385925	15	*	X0680	55069	66386203	66423538	37336	+	277	upstream	277	TMEM248
chr7	66385997	66386016	20	*	X0681	55069	66386203	66423538	37336	+	186	upstream	186	TMEM248
chr7	66767915	66767926	12	*	X0682	5382	66657747	66767429	109683	-	485	upstream	485	PMS2P4
chr7	66767915	66767926	12	*	X0682	64940	66767625	66786513	18889	+	0	inside	289	STAG3L4
chr7	72722911	72722920	10	*	X0684	55695	72716514	72722864	6351	-	46	upstream	46	NSUN5
chr7	72972028	72972042	15	*	X0685	9275	72950683	72972065	21383	-	0	inside	22	BCL7B
chr7	72972049	72972057	9	*	X0686	9275	72950683	72972065	21383	-	0	inside	7	BCL7B
chr7	72972180	72972188	9	*	X0687	9275	72950683	72972065	21383	-	114	upstream	114	BCL7B
chr7	72992944	72992956	13	*	X0688	26608	72983277	72993013	9737	-	0	inside	56	TBL2
chr7	73588561	73588592	32	*	X0689	7458	73588706	73611429	22724	+	113	upstream	113	EIF4H
chr7	76178583	76178594	12	*	X0696	100133091	76178658	76257299	78642	+	63	upstream	63	LOC100133091
chr7	76178603	76178612	10	*	X0697	100133091	76178658	76257299	78642	+	45	upstream	45	LOC100133091
chr7	76178615	76178626	12	*	X0698	100133091	76178658	76257299	78642	+	31	upstream	31	LOC100133091
chr7	92219414	92219422	9	*	X0701	257415	92190072	92219706	29635	-	0	inside	283	FAM133B
chr7	92219424	92219433	10	*	X0702	257415	92190072	92219706	29635	-	0	inside	272	FAM133B
chr7	99214139	99214152	14	*	X0703	221785	99214571	99336131	121561	+	418	upstream	418	ZSCAN25
chr7	100203481	100203491	11	*	X0704	100129845	100187024	100201661	14638	-	1819	upstream	1819	PCOLCE-AS1
chr7	100303733	100303745	13	*	X0705	10248	100303676	100305123	1448	+	0	inside	56	POP7
chr7	101457528	101457537	10	*	X0706	1523	101459184	101927250	468067	+	1646	upstream	1646	CUX1
chr7	102004263	102004274	12	*	X0707	100289561	102004308	102036769	32462	+	33	upstream	33	LOC100289561
chr7	102004263	102004274	12	*	X0707	100630923	102004308	102067129	62822	+	33	upstream	33	LOC100630923
chr7	102004283	102004292	10	*	X0708	100289561	102004308	102036769	32462	+	15	upstream	15	LOC100289561
chr7	102004283	102004292	10	*	X0708	100630923	102004308	102067129	62822	+	15	upstream	15	LOC100630923
chr7	102004295	102004306	12	*	X0709	100289561	102004308	102036769	32462	+	1	upstream	1	LOC100289561
chr7	102004295	102004306	12	*	X0709	100630923	102004308	102067129	62822	+	1	upstream	1	LOC100630923
chr7	105162682	105162692	11	*	X0710	54517	105096960	105162685	65726	-	0	overlapStart	0	PUS7
chr7	105753034	105753045	12	*	X0711	6856	105730814	105753093	22280	-	0	inside	47	SYPL1
chr7	105753047	105753055	9	*	X0712	6856	105730814	105753093	22280	-	0	inside	37	SYPL1
chr7	107384541	107384551	11	*	X0713	79872	107384279	107402083	17805	+	0	inside	261	CBLL1
chr7	108210246	108210255	10	*	X0716	168451	108202671	108210167	7497	-	78	upstream	78	THAP5
chr7	108210246	108210255	10	*	X0716	4189	108210189	108215294	5106	+	0	inside	56	DNAJB9
chr7	111202303	111202318	16	*	X0717	83943	110303106	111202573	899468	-	0	inside	254	IMMP2L
chr7	122526841	122526855	15	*	X0718	93664	121958478	122526813	568336	-	27	upstream	27	CADPS2
chr7	128095845	128095854	10	*	X0720	29923	128095884	128098472	2589	+	29	upstream	29	HILPDA
chr7	128095863	128095875	13	*	X0721	29923	128095884	128098472	2589	+	8	upstream	8	HILPDA
chr7	128379417	128379425	9	*	X0722	813	128379346	128413477	34132	+	0	inside	70	CALU
chr7	129142347	129142348	2	*	X0723	100287482	129142320	129152773	10454	+	0	inside	26	SMKR1
chr7	129251379	129251387	9	*	X0724	4899	129251555	129396922	145368	+	167	upstream	167	NRF1
chr7	129251509	129251518	10	*	X0725	4899	129251555	129396922	145368	+	36	upstream	36	NRF1
chr7	137686550	137686562	13	*	X0726	64764	137559725	137686847	127123	-	0	inside	284	CREB3L2
chr7	137686550	137686562	13	*	X0726	6718	137687070	137803050	115981	+	507	upstream	507	AKR1D1
chr7	139025217	139025227	11	*	X0727	100996928	139025878	139108203	82326	+	650	upstream	650	FMC1-LUC7L2
chr7	139025217	139025227	11	*	X0727	154791	139025878	139031065	5188	+	650	upstream	650	FMC1
chr7	139025217	139025227	11	*	X0727	51631	139025105	139108203	83099	+	0	inside	111	LUC7L2
chr7	139025601	139025611	11	*	X0728	100996928	139025878	139108203	82326	+	266	upstream	266	FMC1-LUC7L2
chr7	139025601	139025611	11	*	X0728	154791	139025878	139031065	5188	+	266	upstream	266	FMC1
chr7	139478129	139478160	32	*	X0729	28996	139246316	139477693	231378	-	435	upstream	435	HIPK2
chr7	139478129	139478160	32	*	X0729	6916	139478047	139720125	242079	+	0	inside	81	TBXAS1
chr7	139478177	139478186	10	*	X0730	28996	139246316	139477693	231378	-	483	upstream	483	HIPK2
chr7	139478177	139478186	10	*	X0730	6916	139478047	139720125	242079	+	0	inside	129	TBXAS1
chr7	139876748	139876758	11	*	X0731	100134229	139877061	139879440	2380	+	302	upstream	302	KDM7A-DT
chr7	139876748	139876758	11	*	X0731	80853	139784546	139876741	92196	-	6	upstream	6	KDM7A
chr7	148581561	148581565	5	*	X0735	2146	148504464	148581441	76978	-	119	upstream	119	EZH2
